,iter,drug,tissue,model,transform,num_genes,balance_Weights,acc,auc
143,43,Pembro,SKCM,RF,tpm,5,False,0.4807692307692308,0.4725047080979285
144,44,Pembro,SKCM,RF,tpm,5,False,0.5769230769230769,0.6003766478342749
145,45,Pembro,SKCM,RF,tpm,5,False,0.5288461538461539,0.5167608286252354
146,46,Pembro,SKCM,RF,tpm,5,False,0.46153846153846156,0.45084745762711864
147,47,Pembro,SKCM,RF,tpm,5,False,0.49038461538461536,0.47250470809792844
148,48,Pembro,SKCM,RF,tpm,5,False,0.4326923076923077,0.41016949152542376
149,49,Pembro,SKCM,RF,tpm,5,False,0.5480769230769231,0.5015065913370998
150,0,Pembro,SKCM,MLP,tpm,5,False,0.6153846153846154,0.6276836158192091
151,1,Pembro,SKCM,MLP,tpm,5,False,0.6057692307692307,0.6282485875706215
152,2,Pembro,SKCM,MLP,tpm,5,False,0.5288461538461539,0.43747645951035785
153,3,Pembro,SKCM,MLP,tpm,5,False,0.5769230769230769,0.5576271186440678
154,4,Pembro,SKCM,MLP,tpm,5,False,0.5576923076923077,0.5465160075329567
155,5,Pembro,SKCM,MLP,tpm,5,False,0.4230769230769231,0.3715630885122411
156,6,Pembro,SKCM,MLP,tpm,5,False,0.46153846153846156,0.5455743879472694
157,7,Pembro,SKCM,MLP,tpm,5,False,0.5384615384615384,0.45160075329566857
158,8,Pembro,SKCM,MLP,tpm,5,False,0.5384615384615384,0.4256120527306968
159,9,Pembro,SKCM,MLP,tpm,5,False,0.5673076923076923,0.46440677966101696
160,10,Pembro,SKCM,MLP,tpm,5,False,0.5673076923076923,0.5209039548022599
161,11,Pembro,SKCM,MLP,tpm,5,False,0.5576923076923077,0.5331450094161958
162,12,Pembro,SKCM,MLP,tpm,5,False,0.5769230769230769,0.5058380414312618
163,13,Pembro,SKCM,MLP,tpm,5,False,0.5576923076923077,0.4807909604519774
164,14,Pembro,SKCM,MLP,tpm,5,False,0.5576923076923077,0.5344632768361581
165,15,Pembro,SKCM,MLP,tpm,5,False,0.5865384615384616,0.5894538606403014
166,16,Pembro,SKCM,MLP,tpm,5,False,0.5384615384615384,0.47099811676082864
167,17,Pembro,SKCM,MLP,tpm,5,False,0.5865384615384616,0.5644067796610169
168,18,Pembro,SKCM,MLP,tpm,5,False,0.46153846153846156,0.46139359698681737
169,19,Pembro,SKCM,MLP,tpm,5,False,0.4807692307692308,0.495668549905838
170,20,Pembro,SKCM,MLP,tpm,5,False,0.5865384615384616,0.5794726930320151
171,21,Pembro,SKCM,MLP,tpm,5,False,0.5288461538461539,0.4291902071563089
172,22,Pembro,SKCM,MLP,tpm,5,False,0.5576923076923077,0.48757062146892655
173,23,Pembro,SKCM,MLP,tpm,5,False,0.5192307692307693,0.48757062146892655
174,24,Pembro,SKCM,MLP,tpm,5,False,0.5384615384615384,0.4998116760828625
175,25,Pembro,SKCM,MLP,tpm,5,False,0.5288461538461539,0.5540489642184556
176,26,Pembro,SKCM,MLP,tpm,5,False,0.6057692307692307,0.6163841807909605
177,27,Pembro,SKCM,MLP,tpm,5,False,0.5192307692307693,0.40753295668549905
178,28,Pembro,SKCM,MLP,tpm,5,False,0.5480769230769231,0.5152542372881356
179,29,Pembro,SKCM,MLP,tpm,5,False,0.5096153846153846,0.44745762711864406
180,30,Pembro,SKCM,MLP,tpm,5,False,0.5673076923076923,0.5378531073446328
181,31,Pembro,SKCM,MLP,tpm,5,False,0.5865384615384616,0.5887005649717514
182,32,Pembro,SKCM,MLP,tpm,5,False,0.5673076923076923,0.5612052730696798
183,33,Pembro,SKCM,MLP,tpm,5,False,0.5096153846153846,0.50075329566855
184,34,Pembro,SKCM,MLP,tpm,5,False,0.5673076923076923,0.4998116760828625
185,35,Pembro,SKCM,MLP,tpm,5,False,0.5192307692307693,0.46647834274952915
186,36,Pembro,SKCM,MLP,tpm,5,False,0.5384615384615384,0.5546139359698682
187,37,Pembro,SKCM,MLP,tpm,5,False,0.5384615384615384,0.4670433145009416
188,38,Pembro,SKCM,MLP,tpm,5,False,0.5865384615384616,0.5476459510357816
189,39,Pembro,SKCM,MLP,tpm,5,False,0.5288461538461539,0.423728813559322
190,40,Pembro,SKCM,MLP,tpm,5,False,0.5769230769230769,0.6261770244821092
191,41,Pembro,SKCM,MLP,tpm,5,False,0.5865384615384616,0.6077212806026365
192,42,Pembro,SKCM,MLP,tpm,5,False,0.5769230769230769,0.5065913370998116
193,43,Pembro,SKCM,MLP,tpm,5,False,0.5673076923076923,0.531261770244821
194,44,Pembro,SKCM,MLP,tpm,5,False,0.5096153846153846,0.47834274952919015
195,45,Pembro,SKCM,MLP,tpm,5,False,0.5865384615384616,0.5613935969868173
196,46,Pembro,SKCM,MLP,tpm,5,False,0.5865384615384616,0.5883239171374764
197,47,Pembro,SKCM,MLP,tpm,5,False,0.5,0.4467043314500942
198,48,Pembro,SKCM,MLP,tpm,5,False,0.5384615384615384,0.5512241054613937
199,49,Pembro,SKCM,MLP,tpm,5,False,0.5480769230769231,0.4412429378531073
200,0,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
201,1,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
202,2,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
203,3,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
204,4,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
205,5,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
206,6,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
207,7,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
208,8,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
209,9,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
210,10,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
211,11,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
212,12,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
213,13,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
214,14,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
215,15,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
216,16,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
217,17,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
218,18,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
219,19,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
220,20,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
221,21,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
