,iter,drug,tissue,model,transform,num_genes,balance_Weights,acc,auc
78,28,Pembro,STAD,LR,tpm,5,False,0.6666666666666666,0.6576923076923077
79,29,Pembro,STAD,LR,tpm,5,False,0.7222222222222222,0.5576923076923077
80,30,Pembro,STAD,LR,tpm,5,False,0.6388888888888888,0.3692307692307692
81,31,Pembro,STAD,LR,tpm,5,False,0.7222222222222222,0.5038461538461538
82,32,Pembro,STAD,LR,tpm,5,False,0.7222222222222222,0.6153846153846154
83,33,Pembro,STAD,LR,tpm,5,True,0.7222222222222222,0.6576923076923077
84,34,Pembro,STAD,LR,tpm,5,False,0.7222222222222222,0.6192307692307693
85,35,Pembro,STAD,LR,tpm,5,True,0.75,0.7038461538461538
86,36,Pembro,STAD,LR,tpm,5,True,0.7777777777777778,0.7442307692307693
87,37,Pembro,STAD,LR,tpm,5,False,0.7222222222222222,0.6115384615384616
88,38,Pembro,STAD,LR,tpm,5,False,0.6944444444444444,0.6519230769230768
89,39,Pembro,STAD,LR,tpm,5,True,0.75,0.65
90,40,Pembro,STAD,LR,tpm,5,False,0.7222222222222222,0.5826923076923076
91,41,Pembro,STAD,LR,tpm,5,False,0.7222222222222222,0.47307692307692306
92,42,Pembro,STAD,LR,tpm,5,True,0.7222222222222222,0.6730769230769231
93,43,Pembro,STAD,LR,tpm,5,True,0.6666666666666666,0.5
94,44,Pembro,STAD,LR,tpm,5,False,0.5833333333333334,0.4769230769230769
95,45,Pembro,STAD,LR,tpm,5,True,0.6666666666666666,0.55
96,46,Pembro,STAD,LR,tpm,5,True,0.7222222222222222,0.5865384615384615
97,47,Pembro,STAD,LR,tpm,5,False,0.7222222222222222,0.5923076923076923
98,48,Pembro,STAD,LR,tpm,5,False,0.7222222222222222,0.6269230769230769
99,49,Pembro,STAD,LR,tpm,5,False,0.6111111111111112,0.41730769230769227
100,0,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.4346153846153846
101,1,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5288461538461539
102,2,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.6153846153846154
103,3,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5519230769230768
104,4,Pembro,STAD,RF,tpm,5,False,0.6666666666666666,0.4
105,5,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5615384615384615
106,6,Pembro,STAD,RF,tpm,5,False,0.6944444444444444,0.6519230769230769
107,7,Pembro,STAD,RF,tpm,5,False,0.5833333333333334,0.47307692307692306
108,8,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5230769230769231
109,9,Pembro,STAD,RF,tpm,5,False,0.6111111111111112,0.5673076923076923
110,10,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.55
111,11,Pembro,STAD,RF,tpm,5,False,0.6944444444444444,0.5096153846153847
112,12,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5692307692307692
113,13,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5153846153846153
114,14,Pembro,STAD,RF,tpm,5,False,0.75,0.6211538461538462
115,15,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5403846153846154
116,16,Pembro,STAD,RF,tpm,5,False,0.6666666666666666,0.5961538461538463
117,17,Pembro,STAD,RF,tpm,5,False,0.4444444444444444,0.5326923076923077
118,18,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5192307692307692
119,19,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.6480769230769231
120,20,Pembro,STAD,RF,tpm,5,False,0.75,0.6192307692307693
121,21,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.6903846153846154
122,22,Pembro,STAD,RF,tpm,5,False,0.75,0.6576923076923077
123,23,Pembro,STAD,RF,tpm,5,False,0.5277777777777778,0.6307692307692307
124,24,Pembro,STAD,RF,tpm,5,False,0.6111111111111112,0.4461538461538461
125,25,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5557692307692308
126,26,Pembro,STAD,RF,tpm,5,False,0.75,0.5788461538461538
127,27,Pembro,STAD,RF,tpm,5,False,0.5833333333333334,0.42307692307692313
128,28,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5942307692307692
129,29,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5788461538461538
130,30,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5269230769230769
131,31,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.6942307692307692
132,32,Pembro,STAD,RF,tpm,5,False,0.75,0.596153846153846
133,33,Pembro,STAD,RF,tpm,5,False,0.6944444444444444,0.6538461538461539
134,34,Pembro,STAD,RF,tpm,5,False,0.6944444444444444,0.451923076923077
135,35,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5192307692307694
136,36,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5961538461538461
137,37,Pembro,STAD,RF,tpm,5,False,0.6111111111111112,0.548076923076923
138,38,Pembro,STAD,RF,tpm,5,False,0.6388888888888888,0.5076923076923077
139,39,Pembro,STAD,RF,tpm,5,False,0.6944444444444444,0.601923076923077
140,40,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5576923076923077
141,41,Pembro,STAD,RF,tpm,5,False,0.75,0.6
142,42,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.6346153846153847
143,43,Pembro,STAD,RF,tpm,5,False,0.3611111111111111,0.4403846153846153
144,44,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.6384615384615384
145,45,Pembro,STAD,RF,tpm,5,False,0.6944444444444444,0.36730769230769234
146,46,Pembro,STAD,RF,tpm,5,False,0.6944444444444444,0.45
147,47,Pembro,STAD,RF,tpm,5,False,0.6944444444444444,0.6499999999999999
148,48,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.4057692307692308
149,49,Pembro,STAD,RF,tpm,5,False,0.7222222222222222,0.5326923076923077
150,0,Pembro,STAD,MLP,tpm,5,False,0.6388888888888888,0.5769230769230769
151,1,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.4423076923076923
152,2,Pembro,STAD,MLP,tpm,5,False,0.6388888888888888,0.5403846153846154
153,3,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.5942307692307692
154,4,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.4576923076923077
155,5,Pembro,STAD,MLP,tpm,5,False,0.75,0.5846153846153845
156,6,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.4076923076923077
157,7,Pembro,STAD,MLP,tpm,5,False,0.6111111111111112,0.43846153846153846
158,8,Pembro,STAD,MLP,tpm,5,False,0.75,0.676923076923077
159,9,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.39999999999999997
160,10,Pembro,STAD,MLP,tpm,5,False,0.6944444444444444,0.4461538461538462
161,11,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.5596153846153846
162,12,Pembro,STAD,MLP,tpm,5,False,0.75,0.6230769230769231
163,13,Pembro,STAD,MLP,tpm,5,False,0.75,0.573076923076923
164,14,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.46923076923076923
165,15,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.4538461538461538
166,16,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.5538461538461539
167,17,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.5019230769230769
168,18,Pembro,STAD,MLP,tpm,5,False,0.6944444444444444,0.47307692307692306
169,19,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.3384615384615384
170,20,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.6346153846153846
171,21,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.525
172,22,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.55
173,23,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.3499999999999999
174,24,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.6
175,25,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.43269230769230765
176,26,Pembro,STAD,MLP,tpm,5,False,0.6111111111111112,0.4115384615384615
177,27,Pembro,STAD,MLP,tpm,5,False,0.7777777777777778,0.6076923076923076
178,28,Pembro,STAD,MLP,tpm,5,False,0.6944444444444444,0.4557692307692308
179,29,Pembro,STAD,MLP,tpm,5,False,0.6944444444444444,0.5230769230769231
180,30,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.6230769230769231
181,31,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.4884615384615384
182,32,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.38461538461538464
183,33,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.4903846153846154
184,34,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.45576923076923076
185,35,Pembro,STAD,MLP,tpm,5,False,0.6944444444444444,0.5403846153846154
186,36,Pembro,STAD,MLP,tpm,5,False,0.5833333333333334,0.5557692307692308
187,37,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.4961538461538461
188,38,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.4019230769230769
189,39,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.3538461538461538
190,40,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.3692307692307692
191,41,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.4461538461538462
192,42,Pembro,STAD,MLP,tpm,5,False,0.6388888888888888,0.40769230769230774
193,43,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.528846153846154
194,44,Pembro,STAD,MLP,tpm,5,False,0.75,0.7038461538461539
195,45,Pembro,STAD,MLP,tpm,5,False,0.6944444444444444,0.5346153846153847
196,46,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.46538461538461534
197,47,Pembro,STAD,MLP,tpm,5,False,0.6944444444444444,0.46153846153846156
198,48,Pembro,STAD,MLP,tpm,5,False,0.6944444444444444,0.4807692307692307
199,49,Pembro,STAD,MLP,tpm,5,False,0.7222222222222222,0.49038461538461536
200,0,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
201,1,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
202,2,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
203,3,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
204,4,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
205,5,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
206,6,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
207,7,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
208,8,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
209,9,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
210,10,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
211,11,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
212,12,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
213,13,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
214,14,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
215,15,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
216,16,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
217,17,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
218,18,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
219,19,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
220,20,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
221,21,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
222,22,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
223,23,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
224,24,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
225,25,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
226,26,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
227,27,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
228,28,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
229,29,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
230,30,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
231,31,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
232,32,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
233,33,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
234,34,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
235,35,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
236,36,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
237,37,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
238,38,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
239,39,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
240,40,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
241,41,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
242,42,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
243,43,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
244,44,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
245,45,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
246,46,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
247,47,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
248,48,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
249,49,Pembro,STAD,prior,log_tpm,5,False,0.7222222222222222,0.5
250,0,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.4634615384615384
251,1,Pembro,STAD,LR,log_tpm,5,False,0.6944444444444444,0.6461538461538462
252,2,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.55
253,3,Pembro,STAD,LR,log_tpm,5,True,0.5833333333333334,0.4538461538461539
254,4,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.6134615384615385
255,5,Pembro,STAD,LR,log_tpm,5,True,0.7777777777777778,0.7346153846153847
256,6,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.6403846153846153
257,7,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5307692307692308
258,8,Pembro,STAD,LR,log_tpm,5,True,0.5833333333333334,0.5288461538461537
259,9,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.6846153846153846
260,10,Pembro,STAD,LR,log_tpm,5,True,0.5555555555555556,0.4461538461538461
261,11,Pembro,STAD,LR,log_tpm,5,True,0.5277777777777778,0.451923076923077
262,12,Pembro,STAD,LR,log_tpm,5,True,0.75,0.6038461538461538
263,13,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5884615384615385
264,14,Pembro,STAD,LR,log_tpm,5,True,0.7222222222222222,0.6307692307692307
265,15,Pembro,STAD,LR,log_tpm,5,False,0.6111111111111112,0.423076923076923
266,16,Pembro,STAD,LR,log_tpm,5,True,0.6944444444444444,0.5153846153846153
267,17,Pembro,STAD,LR,log_tpm,5,False,0.6388888888888888,0.43076923076923074
268,18,Pembro,STAD,LR,log_tpm,5,True,0.6944444444444444,0.573076923076923
269,19,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.47307692307692306
270,20,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.6615384615384615
271,21,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.6423076923076924
272,22,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5692307692307692
273,23,Pembro,STAD,LR,log_tpm,5,False,0.6388888888888888,0.4576923076923077
274,24,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5269230769230768
275,25,Pembro,STAD,LR,log_tpm,5,True,0.7222222222222222,0.6961538461538461
276,26,Pembro,STAD,LR,log_tpm,5,True,0.6944444444444444,0.6538461538461539
277,27,Pembro,STAD,LR,log_tpm,5,True,0.7222222222222222,0.6192307692307693
278,28,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.7346153846153847
279,29,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5
280,30,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.4980769230769231
281,31,Pembro,STAD,LR,log_tpm,5,True,0.6944444444444444,0.6480769230769231
282,32,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5173076923076922
283,33,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5346153846153845
284,34,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.7192307692307692
285,35,Pembro,STAD,LR,log_tpm,5,False,0.6666666666666666,0.5134615384615384
286,36,Pembro,STAD,LR,log_tpm,5,True,0.6944444444444444,0.5980769230769232
287,37,Pembro,STAD,LR,log_tpm,5,True,0.7222222222222222,0.6076923076923076
288,38,Pembro,STAD,LR,log_tpm,5,True,0.4722222222222222,0.2576923076923076
289,39,Pembro,STAD,LR,log_tpm,5,True,0.5555555555555556,0.4423076923076923
290,40,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.6461538461538462
291,41,Pembro,STAD,LR,log_tpm,5,False,0.6944444444444444,0.6192307692307693
292,42,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5096153846153846
293,43,Pembro,STAD,LR,log_tpm,5,False,0.6944444444444444,0.6653846153846154
294,44,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5211538461538462
295,45,Pembro,STAD,LR,log_tpm,5,False,0.6666666666666666,0.6307692307692307
296,46,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5038461538461538
297,47,Pembro,STAD,LR,log_tpm,5,False,0.7222222222222222,0.5365384615384616
298,48,Pembro,STAD,LR,log_tpm,5,False,0.6666666666666666,0.5173076923076922
299,49,Pembro,STAD,LR,log_tpm,5,True,0.7777777777777778,0.7250000000000001
300,0,Pembro,STAD,RF,log_tpm,5,False,0.6944444444444444,0.573076923076923
301,1,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.5788461538461539
302,2,Pembro,STAD,RF,log_tpm,5,False,0.6666666666666666,0.46923076923076923
303,3,Pembro,STAD,RF,log_tpm,5,False,0.3888888888888889,0.5326923076923077
304,4,Pembro,STAD,RF,log_tpm,5,False,0.4722222222222222,0.475
305,5,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.6346153846153846
306,6,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.5403846153846155
307,7,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.5269230769230769
308,8,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.4615384615384615
309,9,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.5269230769230769
310,10,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.5826923076923078
311,11,Pembro,STAD,RF,log_tpm,5,False,0.4444444444444444,0.525
312,12,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.45192307692307687
313,13,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.7538461538461538
314,14,Pembro,STAD,RF,log_tpm,5,False,0.3611111111111111,0.45
315,15,Pembro,STAD,RF,log_tpm,5,False,0.6111111111111112,0.5115384615384615
316,16,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.5557692307692308
317,17,Pembro,STAD,RF,log_tpm,5,False,0.75,0.6634615384615384
318,18,Pembro,STAD,RF,log_tpm,5,False,0.6666666666666666,0.6230769230769231
319,19,Pembro,STAD,RF,log_tpm,5,False,0.6111111111111112,0.42692307692307696
320,20,Pembro,STAD,RF,log_tpm,5,False,0.6666666666666666,0.4403846153846154
321,21,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.6211538461538462
322,22,Pembro,STAD,RF,log_tpm,5,False,0.5,0.551923076923077
323,23,Pembro,STAD,RF,log_tpm,5,False,0.4722222222222222,0.5730769230769232
324,24,Pembro,STAD,RF,log_tpm,5,False,0.6388888888888888,0.40384615384615385
325,25,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.5750000000000001
326,26,Pembro,STAD,RF,log_tpm,5,False,0.4722222222222222,0.5076923076923077
327,27,Pembro,STAD,RF,log_tpm,5,False,0.5833333333333334,0.4673076923076923
328,28,Pembro,STAD,RF,log_tpm,5,False,0.4722222222222222,0.4769230769230769
329,29,Pembro,STAD,RF,log_tpm,5,False,0.75,0.7384615384615385
330,30,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.525
331,31,Pembro,STAD,RF,log_tpm,5,False,0.6944444444444444,0.4538461538461538
332,32,Pembro,STAD,RF,log_tpm,5,False,0.4722222222222222,0.4730769230769231
333,33,Pembro,STAD,RF,log_tpm,5,False,0.6388888888888888,0.38461538461538464
334,34,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.7173076923076923
335,35,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.5057692307692307
336,36,Pembro,STAD,RF,log_tpm,5,False,0.6944444444444444,0.5211538461538462
337,37,Pembro,STAD,RF,log_tpm,5,False,0.7222222222222222,0.5538461538461538
338,38,Pembro,STAD,RF,log_tpm,5,False,0.75,0.6038461538461539
339,39,Pembro,STAD,RF,log_tpm,5,False,0.5833333333333334,0.5326923076923078
